Order ID,Order Date,Ship Date,Region,State,Segment,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount %,Sales,Profit,Customer Name
ORD-102414,2023-05-21,2023-05-30,East,New York,Corporate,Furniture,Bookcases,Storage Model 6 (Technology),4,259.09,0.0,1036.36,204.57,Lambda Inc
ORD-102415,2022-07-21,2022-07-24,West,Washington,Consumer,Technology,Storage,Labels Model 5 (Office Supplies),2,653.69,5.0,1242.01,134.45,Zeta Inc
ORD-102416,2023-06-16,2023-06-19,East,New York,Consumer,Technology,Storage,Tables Model 1 (Furniture),7,646.8,15.0,3848.46,323.1,Kappa Corp
ORD-102417,2022-11-11,2022-11-16,Central,Texas,Corporate,Technology,Machines,Accessories Model 9 (Technology),1,210.56,5.0,200.03,12.74,Kappa Solutions
ORD-102418,2024-08-17,2024-08-20,West,California,Corporate,Office Supplies,Binders,Bookcases Model 4 (Furniture),2,9.48,0.0,18.96,4.35,Delta Corp
ORD-102419,2024-10-21,2024-10-29,West,Nevada,Home Office,Office Supplies,Art,Labels Model 9 (Office Supplies),3,4.9,0.0,14.7,4.29,Delta Solutions
ORD-102420,2022-05-06,2022-05-10,West,Washington,Consumer,Office Supplies,Paper,Labels Model 8 (Office Supplies),7,14.05,0.0,98.35,23.01,Gamma Solutions
ORD-102421,2023-08-31,2023-09-02,South,North Carolina,Consumer,Office Supplies,Art,Phones Model 6 (Technology),4,15.93,5.01,60.53,12.86,Kappa Corp
ORD-102422,2022-11-28,2022-12-08,West,Washington,Corporate,Office Supplies,Art,Chairs Model 9 (Furniture),2,17.67,0.0,35.34,7.59,Gamma Enterprises
ORD-102423,2024-11-23,2024-11-28,South,Tennessee,Consumer,Office Supplies,Art,Furnishings Model 3 (Furniture),4,22.84,10.0,82.22,24.22,Alpha Solutions
ORD-102424,2024-02-12,2024-02-16,West,California,Consumer,Technology,Accessories,Binders Model 4 (Office Supplies),1,766.48,0.0,766.48,141.19,Kappa Solutions
ORD-102425,2024-05-05,2024-05-08,East,New Jersey,Home Office,Furniture,Furnishings,Accessories Model 3 (Technology),2,169.79,0.0,339.58,56.27,Lambda Enterprises
ORD-102426,2022-04-17,2022-04-24,South,Georgia,Home Office,Office Supplies,Art,Art Model 6 (Office Supplies),2,12.43,4.99,23.62,5.13,Delta LLC
ORD-102427,2022-04-28,2022-05-04,Central,Ohio,Consumer,Office Supplies,Binders,Binders Model 5 (Office Supplies),2,10.02,0.0,20.04,4.43,Gamma Solutions
ORD-102428,2023-02-14,2023-02-24,East,New York,Corporate,Office Supplies,Art,Paper Model 5 (Office Supplies),3,11.04,9.99,29.81,6.01,Alpha Inc
ORD-102429,2023-01-28,2023-02-03,East,New York,Home Office,Technology,Storage,Labels Model 5 (Office Supplies),2,747.24,5.0,1419.76,233.75,Lambda Solutions
ORD-102430,2023-11-26,2023-12-02,West,Nevada,Home Office,Furniture,Bookcases,Furnishings Model 1 (Furniture),1,79.98,0.0,79.98,16.38,Epsilon LLC
ORD-102431,2023-01-06,2023-01-14,West,Nevada,Home Office,Technology,Accessories,Paper Model 9 (Office Supplies),4,313.62,5.0,1191.76,170.1,Delta LLC
ORD-102432,2022-05-03,2022-05-06,West,Oregon,Consumer,Office Supplies,Binders,Chairs Model 4 (Furniture),2,25.4,0.0,50.8,12.46,Lambda Inc
ORD-102433,2024-09-30,2024-10-07,Central,Texas,Consumer,Furniture,Furnishings,Tables Model 2 (Furniture),1,54.66,0.0,54.66,7.16,Epsilon LLC
ORD-102434,2024-02-01,2024-02-03,West,Arizona,Corporate,Office Supplies,Paper,Bookcases Model 5 (Furniture),2,21.63,0.0,43.26,14.26,Gamma Corp
ORD-102435,2024-05-20,2024-05-30,West,Arizona,Consumer,Furniture,Chairs,Bookcases Model 4 (Furniture),3,413.0,0.0,1239.0,225.38,Kappa Enterprises
ORD-102436,2022-01-29,2022-01-31,South,Louisiana,Corporate,Furniture,Furnishings,Furnishings Model 5 (Furniture),3,142.76,5.0,406.87,58.19,Beta Corp
ORD-102437,2024-05-14,2024-05-23,West,California,Consumer,Office Supplies,Art,Storage Model 4 (Technology),2,22.46,0.0,44.92,6.83,Delta Corp
ORD-102438,2024-03-30,2024-04-03,East,New York,Corporate,Office Supplies,Binders,Bookcases Model 5 (Furniture),3,6.23,0.0,18.69,2.48,Delta LLC
ORD-102439,2023-01-14,2023-01-21,South,Alabama,Home Office,Office Supplies,Labels,Binders Model 9 (Office Supplies),4,9.13,9.99,32.87,12.79,Delta Corp
ORD-102440,2024-06-21,2024-06-24,Central,Texas,Home Office,Office Supplies,Paper,Storage Model 8 (Technology),6,19.85,10.0,107.19,24.73,Alpha Enterprises
ORD-102441,2023-04-01,2023-04-11,West,Nevada,Consumer,Office Supplies,Labels,Bookcases Model 8 (Furniture),2,15.12,0.0,30.24,5.44,Zeta Enterprises
ORD-102442,2023-10-28,2023-10-30,Central,Ohio,Corporate,Technology,Accessories,Chairs Model 7 (Furniture),1,55.0,0.0,55.0,12.63,Gamma Solutions
ORD-102443,2023-01-05,2023-01-14,South,Alabama,Corporate,Technology,Phones,Machines Model 6 (Technology),3,627.82,5.0,1789.29,218.6,Delta Inc
ORD-102444,2022-04-08,2022-04-13,South,North Carolina,Corporate,Office Supplies,Binders,Chairs Model 7 (Furniture),6,26.01,0.0,156.06,51.51,Kappa Solutions
ORD-102445,2024-03-20,2024-03-26,South,Tennessee,Consumer,Furniture,Tables,Binders Model 6 (Office Supplies),3,217.91,0.0,653.73,180.24,Lambda Inc
ORD-102446,2024-02-05,2024-02-06,East,New York,Consumer,Technology,Storage,Furnishings Model 9 (Furniture),4,159.2,5.0,604.96,86.75,Kappa Solutions
ORD-102447,2024-01-15,2024-01-22,South,Georgia,Consumer,Furniture,Bookcases,Labels Model 10 (Office Supplies),3,239.17,20.0,574.01,150.2,Beta Enterprises
ORD-102448,2022-12-18,2022-12-28,West,Oregon,Corporate,Furniture,Tables,Accessories Model 10 (Technology),1,146.87,5.0,139.53,33.32,Delta Enterprises
ORD-102449,2022-03-08,2022-03-13,West,Arizona,Consumer,Furniture,Chairs,Tables Model 3 (Furniture),8,209.36,0.0,1674.88,352.37,Zeta LLC
ORD-102450,2023-05-22,2023-05-26,West,Oregon,Consumer,Furniture,Tables,Bookcases Model 9 (Furniture),3,1.85,0.0,5.55,1.44,Gamma Inc
ORD-102451,2023-11-10,2023-11-16,South,Georgia,Corporate,Furniture,Chairs,Binders Model 4 (Office Supplies),3,293.02,0.0,879.06,203.52,Zeta Corp
ORD-102452,2023-04-08,2023-04-15,Central,Missouri,Consumer,Technology,Machines,Phones Model 9 (Technology),4,594.05,0.0,2376.2,219.83,Delta LLC
ORD-102453,2023-01-30,2023-02-02,West,Oregon,Corporate,Office Supplies,Paper,Art Model 6 (Office Supplies),2,4.21,0.0,8.42,2.02,Gamma Corp
ORD-102454,2022-02-24,2022-03-02,Central,Missouri,Consumer,Technology,Accessories,Chairs Model 6 (Furniture),1,349.01,0.0,349.01,57.6,Epsilon Inc
ORD-102455,2022-07-05,2022-07-08,South,Georgia,Home Office,Office Supplies,Labels,Accessories Model 7 (Technology),3,19.19,0.0,57.57,18.59,Kappa Inc
ORD-102456,2022-10-02,2022-10-03,West,Oregon,Consumer,Office Supplies,Art,Tables Model 6 (Furniture),3,2.98,0.0,8.94,1.88,Lambda Solutions
ORD-102457,2023-09-25,2023-10-05,East,New Jersey,Consumer,Furniture,Bookcases,Binders Model 10 (Office Supplies),5,279.69,0.0,1398.45,128.56,Epsilon Corp
ORD-102458,2023-02-21,2023-03-01,East,New York,Corporate,Technology,Accessories,Tables Model 4 (Furniture),6,647.01,0.0,3882.06,412.32,Lambda Corp
ORD-102459,2023-04-15,2023-04-17,East,New Jersey,Corporate,Technology,Storage,Chairs Model 7 (Furniture),3,639.54,20.0,1534.9,234.21,Epsilon Solutions
ORD-102460,2023-10-15,2023-10-18,Central,Missouri,Corporate,Technology,Storage,Furnishings Model 3 (Furniture),1,493.13,0.0,493.13,50.54,Beta LLC
ORD-102461,2022-02-22,2022-03-04,East,Pennsylvania,Home Office,Furniture,Bookcases,Bookcases Model 1 (Furniture),5,178.97,0.0,894.85,117.65,Gamma Enterprises
ORD-102462,2023-07-05,2023-07-11,South,Louisiana,Home Office,Furniture,Chairs,Tables Model 2 (Furniture),6,115.99,-0.0,695.94,75.51,Beta Corp
ORD-102463,2023-12-26,2023-12-30,South,Louisiana,Corporate,Furniture,Tables,Chairs Model 3 (Furniture),3,176.81,0.0,530.43,104.61,Delta LLC
ORD-102464,2022-07-25,2022-08-04,Central,Michigan,Corporate,Furniture,Bookcases,Labels Model 7 (Office Supplies),2,171.54,0.0,343.08,31.03,Lambda Enterprises
ORD-102465,2024-08-02,2024-08-05,West,Arizona,Home Office,Furniture,Tables,Phones Model 9 (Technology),4,304.72,15.0,1036.05,231.28,Epsilon LLC
ORD-102466,2022-11-11,2022-11-13,East,New Jersey,Home Office,Technology,Machines,Phones Model 1 (Technology),4,669.95,0.0,2679.8,370.25,Zeta Enterprises
ORD-102467,2022-08-13,2022-08-23,West,California,Consumer,Office Supplies,Art,Labels Model 4 (Office Supplies),6,30.31,15.0,154.58,46.48,Kappa Solutions
ORD-102468,2024-02-22,2024-03-03,West,Oregon,Home Office,Furniture,Chairs,Art Model 6 (Office Supplies),3,299.33,5.0,853.09,194.62,Kappa Inc
ORD-102469,2022-07-15,2022-07-21,South,Georgia,Home Office,Furniture,Tables,Paper Model 10 (Office Supplies),2,250.17,0.0,500.34,69.8,Epsilon Solutions
ORD-102470,2023-07-18,2023-07-19,South,Louisiana,Home Office,Technology,Machines,Accessories Model 5 (Technology),3,128.1,5.0,365.08,29.22,Delta Enterprises
ORD-102471,2022-12-18,2022-12-24,Central,Texas,Consumer,Furniture,Furnishings,Machines Model 1 (Technology),3,312.61,5.0,890.94,225.61,Alpha Enterprises
ORD-102472,2023-06-30,2023-07-07,East,Florida,Consumer,Furniture,Tables,Furnishings Model 10 (Furniture),1,121.1,10.0,108.99,11.17,Zeta Inc
ORD-102473,2022-06-14,2022-06-24,East,Florida,Corporate,Furniture,Chairs,Tables Model 4 (Furniture),2,88.87,0.0,177.74,18.86,Alpha Corp
ORD-102474,2024-12-28,2024-12-31,East,Pennsylvania,Consumer,Furniture,Tables,Paper Model 8 (Office Supplies),2,328.15,0.0,656.3,134.84,Kappa LLC
ORD-102475,2023-05-31,2023-06-03,Central,Illinois,Corporate,Furniture,Chairs,Furnishings Model 2 (Furniture),5,263.02,0.0,1315.1,344.01,Beta Inc
ORD-102476,2022-12-25,2023-01-04,West,California,Consumer,Technology,Storage,Paper Model 1 (Office Supplies),3,160.06,0.0,480.18,130.68,Lambda Corp
ORD-102477,2022-10-03,2022-10-10,East,Massachusetts,Corporate,Office Supplies,Binders,Art Model 5 (Office Supplies),3,12.75,4.99,36.34,10.24,Kappa LLC
ORD-102478,2023-01-15,2023-01-17,East,Massachusetts,Home Office,Technology,Phones,Bookcases Model 3 (Furniture),4,489.81,10.0,1763.32,303.41,Delta Enterprises
ORD-102479,2022-06-03,2022-06-04,Central,Illinois,Corporate,Technology,Accessories,Furnishings Model 2 (Furniture),5,122.88,5.0,583.68,88.38,Delta Enterprises
ORD-102480,2022-12-30,2023-01-02,West,Nevada,Consumer,Furniture,Bookcases,Art Model 6 (Office Supplies),5,257.95,0.0,1289.75,281.06,Kappa Corp
ORD-102481,2022-04-06,2022-04-13,South,North Carolina,Home Office,Furniture,Furnishings,Labels Model 3 (Office Supplies),4,213.33,5.0,810.65,95.09,Alpha Inc
ORD-102482,2024-03-30,2024-04-04,East,Pennsylvania,Consumer,Furniture,Furnishings,Paper Model 6 (Office Supplies),7,263.64,15.0,1568.66,282.98,Kappa Inc
ORD-102483,2023-03-24,2023-04-02,Central,Michigan,Corporate,Furniture,Bookcases,Art Model 4 (Office Supplies),4,238.2,0.0,952.8,139.74,Delta Solutions
ORD-102484,2022-12-22,2022-12-26,West,California,Consumer,Office Supplies,Art,Phones Model 5 (Technology),4,11.38,0.0,45.52,14.86,Delta Corp
ORD-102485,2023-02-26,2023-03-02,Central,Illinois,Home Office,Furniture,Tables,Furnishings Model 7 (Furniture),4,146.12,5.0,555.26,130.11,Beta Solutions
ORD-102486,2023-09-06,2023-09-09,South,Georgia,Corporate,Office Supplies,Labels,Furnishings Model 6 (Furniture),1,0.86,10.47,0.77,0.14,Beta LLC
ORD-102487,2024-07-30,2024-08-02,East,Pennsylvania,Corporate,Technology,Machines,Labels Model 2 (Office Supplies),6,472.16,0.0,2832.96,731.98,Alpha Solutions
ORD-102488,2023-03-03,2023-03-08,Central,Ohio,Corporate,Technology,Phones,Machines Model 5 (Technology),6,369.37,0.0,2216.22,307.93,Kappa Corp
ORD-102489,2024-08-27,2024-09-02,South,Georgia,Consumer,Technology,Storage,Bookcases Model 3 (Furniture),7,352.02,0.0,2464.14,479.46,Lambda Enterprises
ORD-102490,2023-01-22,2023-01-25,West,Oregon,Home Office,Furniture,Chairs,Furnishings Model 7 (Furniture),3,71.71,10.0,193.62,29.76,Delta Solutions
ORD-102491,2023-09-23,2023-09-28,Central,Illinois,Corporate,Office Supplies,Paper,Tables Model 9 (Furniture),1,8.43,9.96,7.59,1.71,Zeta Solutions
ORD-102492,2023-11-18,2023-11-22,East,Pennsylvania,Home Office,Technology,Machines,Paper Model 8 (Office Supplies),1,547.55,5.0,520.17,28.28,Alpha LLC
ORD-102493,2024-01-06,2024-01-11,Central,Michigan,Consumer,Technology,Accessories,Binders Model 9 (Office Supplies),1,301.84,0.0,301.84,17.58,Kappa Enterprises
ORD-102494,2022-03-26,2022-03-31,Central,Ohio,Home Office,Furniture,Furnishings,Accessories Model 4 (Technology),7,253.83,0.0,1776.81,485.89,Epsilon Corp
ORD-102495,2022-01-25,2022-01-26,Central,Ohio,Corporate,Technology,Machines,Phones Model 1 (Technology),5,522.47,5.0,2481.73,420.13,Lambda Inc
ORD-102496,2022-12-24,2022-12-26,East,Massachusetts,Home Office,Furniture,Tables,Accessories Model 10 (Technology),4,287.61,15.0,977.87,226.25,Alpha Corp
ORD-102497,2023-03-28,2023-04-05,East,Massachusetts,Corporate,Technology,Storage,Bookcases Model 7 (Furniture),2,402.56,10.0,724.61,127.07,Lambda Solutions
ORD-102498,2022-07-12,2022-07-17,West,Arizona,Consumer,Technology,Machines,Furnishings Model 6 (Furniture),2,507.08,15.0,862.04,189.87,Lambda Corp
ORD-102499,2024-03-22,2024-03-29,West,Nevada,Corporate,Technology,Machines,Storage Model 3 (Technology),1,192.31,0.0,192.31,28.66,Epsilon Solutions
ORD-102500,2024-08-15,2024-08-18,Central,Texas,Consumer,Furniture,Furnishings,Art Model 1 (Office Supplies),1,147.83,10.0,133.05,10.25,Zeta Inc
ORD-102501,2022-06-28,2022-07-07,East,Florida,Consumer,Technology,Phones,Bookcases Model 8 (Furniture),8,426.97,15.0,2903.4,614.92,Lambda Solutions
ORD-102502,2022-12-08,2022-12-18,South,Georgia,Consumer,Technology,Machines,Binders Model 3 (Office Supplies),1,536.19,0.0,536.19,76.25,Lambda Enterprises
ORD-102503,2024-02-28,2024-02-29,West,Oregon,Corporate,Office Supplies,Art,Accessories Model 7 (Technology),11,13.65,0.0,150.15,27.49,Alpha Inc
ORD-102504,2022-03-16,2022-03-20,Central,Texas,Home Office,Office Supplies,Art,Art Model 6 (Office Supplies),3,0.13,0.0,0.39,0.09,Delta LLC
ORD-102505,2022-02-25,2022-03-04,East,Pennsylvania,Corporate,Technology,Accessories,Bookcases Model 3 (Furniture),1,219.94,0.0,219.94,40.75,Lambda Corp
ORD-102506,2022-10-05,2022-10-08,Central,Texas,Home Office,Office Supplies,Art,Storage Model 7 (Technology),2,10.06,9.99,18.11,4.82,Epsilon Corp
ORD-102507,2022-02-03,2022-02-12,East,Florida,Home Office,Office Supplies,Labels,Tables Model 8 (Furniture),3,30.76,0.0,92.28,16.24,Zeta Enterprises
ORD-102508,2022-04-06,2022-04-13,East,New Jersey,Corporate,Technology,Storage,Tables Model 7 (Furniture),5,313.99,0.0,1569.95,57.0,Gamma Enterprises
ORD-102509,2024-10-28,2024-11-05,South,Georgia,Home Office,Technology,Machines,Machines Model 3 (Technology),4,385.53,0.0,1542.12,137.78,Zeta Corp
ORD-102510,2023-09-12,2023-09-22,West,California,Corporate,Technology,Storage,Bookcases Model 8 (Furniture),3,707.88,10.0,1911.28,258.63,Kappa Corp
ORD-102511,2024-04-02,2024-04-10,West,Nevada,Consumer,Furniture,Chairs,Machines Model 8 (Technology),3,189.75,0.0,569.25,168.79,Beta Solutions
ORD-102512,2022-11-30,2022-12-10,South,Georgia,Home Office,Office Supplies,Paper,Machines Model 4 (Technology),4,12.48,0.0,49.92,12.82,Gamma Enterprises
ORD-102513,2022-06-14,2022-06-24,South,Alabama,Consumer,Office Supplies,Binders,Art Model 2 (Office Supplies),3,2.96,14.98,7.55,2.69,Kappa Inc
ORD-102514,2023-02-22,2023-02-26,East,Pennsylvania,Corporate,Technology,Phones,Labels Model 9 (Office Supplies),4,857.2,0.0,3428.8,399.48,Epsilon Enterprises
ORD-102515,2023-06-22,2023-06-25,East,Massachusetts,Home Office,Furniture,Bookcases,Tables Model 7 (Furniture),4,273.23,0.0,1092.92,304.32,Delta Corp
ORD-102516,2023-05-02,2023-05-08,East,Florida,Corporate,Technology,Phones,Chairs Model 5 (Furniture),4,362.44,10.0,1304.78,265.32,Zeta Enterprises
ORD-102517,2024-05-07,2024-05-15,West,Nevada,Home Office,Technology,Accessories,Bookcases Model 9 (Furniture),3,134.88,0.0,404.64,73.7,Zeta Enterprises
ORD-102518,2024-06-18,2024-06-22,West,Washington,Consumer,Technology,Accessories,Furnishings Model 5 (Furniture),1,444.32,0.0,444.32,27.66,Epsilon LLC
ORD-102519,2022-04-22,2022-04-25,Central,Illinois,Corporate,Office Supplies,Binders,Paper Model 4 (Office Supplies),4,17.88,5.01,67.94,20.44,Alpha Solutions
ORD-102520,2024-02-11,2024-02-16,Central,Illinois,Corporate,Office Supplies,Binders,Chairs Model 4 (Furniture),1,16.91,0.0,16.91,4.47,Epsilon Enterprises
ORD-102521,2022-10-18,2022-10-27,West,California,Consumer,Furniture,Furnishings,Accessories Model 10 (Technology),4,93.91,0.0,375.64,64.15,Beta Solutions
ORD-102522,2022-04-22,2022-05-02,South,Tennessee,Corporate,Technology,Machines,Bookcases Model 6 (Furniture),1,415.43,10.0,373.89,77.32,Alpha LLC
ORD-102523,2022-03-05,2022-03-14,Central,Illinois,Consumer,Technology,Phones,Paper Model 9 (Office Supplies),1,237.53,10.0,213.78,13.63,Kappa LLC
ORD-102524,2024-12-18,2024-12-21,Central,Texas,Corporate,Technology,Accessories,Phones Model 4 (Technology),2,426.74,0.0,853.48,118.79,Epsilon Enterprises
ORD-102525,2023-10-31,2023-11-01,Central,Illinois,Home Office,Office Supplies,Paper,Labels Model 7 (Office Supplies),3,22.38,0.0,67.14,20.6,Zeta Enterprises
ORD-102526,2023-01-12,2023-01-20,Central,Illinois,Consumer,Furniture,Furnishings,Labels Model 10 (Office Supplies),1,148.04,0.0,148.04,13.75,Kappa Enterprises
ORD-102527,2022-08-19,2022-08-29,South,Tennessee,Corporate,Furniture,Chairs,Machines Model 3 (Technology),4,74.32,5.0,282.42,61.48,Kappa Solutions
ORD-102528,2022-09-29,2022-09-30,Central,Missouri,Home Office,Furniture,Bookcases,Furnishings Model 1 (Furniture),1,211.3,15.0,179.6,40.31,Beta Solutions
ORD-102529,2022-04-27,2022-04-30,South,Tennessee,Corporate,Furniture,Tables,Furnishings Model 6 (Furniture),2,266.84,15.0,453.63,129.12,Delta Inc
ORD-102530,2024-02-21,2024-02-24,Central,Michigan,Consumer,Technology,Storage,Storage Model 6 (Technology),1,160.95,0.0,160.95,35.95,Beta LLC
ORD-102531,2022-01-23,2022-01-28,South,Alabama,Corporate,Office Supplies,Paper,Phones Model 5 (Technology),2,11.36,0.0,22.72,3.89,Delta Solutions
ORD-102532,2022-02-08,2022-02-18,West,Oregon,Consumer,Furniture,Furnishings,Binders Model 7 (Office Supplies),1,196.95,20.0,157.56,34.89,Alpha LLC
ORD-102533,2023-06-30,2023-07-10,East,New York,Corporate,Furniture,Furnishings,Phones Model 4 (Technology),1,324.8,10.0,292.32,59.53,Alpha LLC
ORD-102534,2023-08-25,2023-08-29,East,New Jersey,Corporate,Technology,Machines,Bookcases Model 6 (Furniture),1,312.62,0.0,312.62,23.13,Zeta LLC
ORD-102535,2024-05-20,2024-05-25,East,New York,Corporate,Technology,Storage,Machines Model 2 (Technology),2,195.43,5.0,371.32,30.46,Epsilon Corp
ORD-102536,2023-05-13,2023-05-20,South,Louisiana,Corporate,Technology,Accessories,Chairs Model 6 (Furniture),2,405.14,10.0,729.25,161.04,Lambda Solutions
ORD-102537,2023-05-25,2023-06-03,East,Pennsylvania,Consumer,Office Supplies,Paper,Tables Model 6 (Furniture),4,16.38,10.0,58.97,15.48,Delta Solutions
ORD-102538,2022-03-20,2022-03-27,East,Pennsylvania,Home Office,Technology,Storage,Furnishings Model 7 (Furniture),1,307.19,0.0,307.19,51.96,Beta LLC
ORD-102539,2024-02-03,2024-02-13,East,Pennsylvania,Home Office,Technology,Accessories,Chairs Model 8 (Furniture),4,543.5,0.0,2174.0,354.8,Alpha Inc
ORD-102540,2023-01-16,2023-01-26,East,New Jersey,Home Office,Furniture,Furnishings,Art Model 3 (Office Supplies),3,173.08,20.0,415.39,73.04,Gamma Corp
ORD-102541,2024-02-26,2024-03-04,East,Pennsylvania,Consumer,Technology,Storage,Tables Model 3 (Furniture),4,266.77,0.0,1067.08,21.96,Zeta Solutions
ORD-102542,2022-11-13,2022-11-23,South,North Carolina,Corporate,Technology,Accessories,Tables Model 8 (Furniture),3,567.75,0.0,1703.25,271.44,Lambda Solutions
ORD-102543,2024-11-20,2024-11-28,Central,Texas,Corporate,Technology,Accessories,Binders Model 8 (Office Supplies),3,753.52,0.0,2260.56,146.44,Alpha Inc
ORD-102544,2022-09-06,2022-09-10,West,Oregon,Home Office,Furniture,Tables,Storage Model 5 (Technology),2,272.15,0.0,544.3,158.78,Delta Corp
ORD-102545,2023-11-02,2023-11-06,Central,Ohio,Consumer,Technology,Phones,Chairs Model 10 (Furniture),2,836.39,0.0,1672.78,270.21,Kappa Corp
ORD-102546,2022-03-02,2022-03-03,South,Louisiana,Home Office,Office Supplies,Binders,Phones Model 4 (Technology),3,12.08,0.0,36.24,8.48,Lambda Solutions
ORD-102547,2022-10-28,2022-11-07,Central,Illinois,Consumer,Office Supplies,Paper,Machines Model 10 (Technology),3,20.33,-0.0,60.99,17.55,Epsilon Enterprises
ORD-102548,2022-05-25,2022-05-29,East,New York,Consumer,Furniture,Furnishings,Binders Model 2 (Office Supplies),1,280.66,15.0,238.56,54.79,Lambda LLC
ORD-102549,2022-03-09,2022-03-19,Central,Texas,Home Office,Technology,Machines,Machines Model 7 (Technology),2,494.65,0.0,989.3,12.88,Kappa Inc
ORD-102550,2022-11-24,2022-11-27,West,California,Home Office,Office Supplies,Paper,Bookcases Model 8 (Furniture),8,3.24,5.02,24.62,6.61,Gamma LLC
ORD-102551,2023-11-21,2023-11-25,West,Nevada,Consumer,Office Supplies,Art,Art Model 8 (Office Supplies),6,19.27,0.0,115.62,15.23,Epsilon Enterprises
ORD-102552,2024-03-31,2024-04-03,South,North Carolina,Corporate,Technology,Phones,Phones Model 4 (Technology),1,606.97,0.0,606.97,77.03,Kappa Enterprises
ORD-102553,2022-09-27,2022-09-28,West,Washington,Home Office,Furniture,Bookcases,Paper Model 8 (Office Supplies),6,290.52,0.0,1743.12,449.67,Kappa Solutions
ORD-102554,2022-07-25,2022-08-03,East,Massachusetts,Home Office,Office Supplies,Paper,Accessories Model 7 (Technology),3,5.48,0.0,16.44,4.5,Epsilon Corp
ORD-102555,2023-09-27,2023-10-01,Central,Michigan,Home Office,Office Supplies,Labels,Chairs Model 6 (Furniture),4,17.72,0.0,70.88,26.62,Gamma Inc
ORD-102556,2023-04-07,2023-04-09,Central,Texas,Corporate,Technology,Machines,Machines Model 9 (Technology),2,572.05,5.0,1086.89,39.64,Beta Corp
ORD-102557,2022-04-17,2022-04-25,East,New Jersey,Corporate,Technology,Accessories,Bookcases Model 10 (Furniture),2,928.79,20.0,1486.06,279.27,Zeta Corp
ORD-102558,2023-04-08,2023-04-15,West,Arizona,Consumer,Technology,Accessories,Bookcases Model 6 (Furniture),4,303.79,0.0,1215.16,277.03,Zeta Enterprises
ORD-102559,2022-05-26,2022-06-05,West,Nevada,Consumer,Furniture,Chairs,Paper Model 9 (Office Supplies),2,166.26,15.0,282.64,46.48,Delta Inc
ORD-102560,2023-01-12,2023-01-17,South,Louisiana,Home Office,Office Supplies,Art,Furnishings Model 7 (Furniture),1,21.85,9.98,19.67,6.37,Alpha Inc
ORD-102561,2024-10-07,2024-10-14,West,Arizona,Consumer,Office Supplies,Paper,Accessories Model 10 (Technology),2,10.1,0.0,20.2,3.36,Zeta Corp
ORD-102562,2022-01-11,2022-01-19,East,New York,Corporate,Technology,Phones,Machines Model 1 (Technology),2,19.75,15.01,33.57,1.51,Alpha Enterprises
ORD-102563,2024-01-02,2024-01-04,East,New Jersey,Home Office,Technology,Accessories,Storage Model 1 (Technology),5,490.32,5.0,2329.02,434.1,Zeta Corp
ORD-102564,2023-07-03,2023-07-09,East,Massachusetts,Corporate,Furniture,Bookcases,Art Model 2 (Office Supplies),5,14.21,9.99,63.95,14.74,Alpha Inc
ORD-102565,2023-12-11,2023-12-20,Central,Illinois,Corporate,Office Supplies,Art,Furnishings Model 4 (Furniture),6,25.78,0.0,154.68,41.94,Kappa Inc
ORD-102566,2023-05-25,2023-06-04,Central,Texas,Corporate,Furniture,Furnishings,Machines Model 6 (Technology),2,199.08,15.0,338.44,64.22,Alpha Corp
ORD-102567,2023-08-07,2023-08-08,Central,Illinois,Corporate,Technology,Machines,Binders Model 1 (Office Supplies),1,406.92,0.0,406.92,53.59,Beta Enterprises
ORD-102568,2023-07-20,2023-07-21,South,Alabama,Consumer,Technology,Accessories,Tables Model 3 (Furniture),1,464.42,15.0,394.76,84.31,Alpha LLC
ORD-102569,2024-02-23,2024-03-01,Central,Illinois,Home Office,Furniture,Tables,Storage Model 8 (Technology),7,271.05,0.0,1897.35,412.45,Kappa Inc
ORD-102570,2022-02-13,2022-02-21,East,New York,Consumer,Furniture,Furnishings,Binders Model 2 (Office Supplies),5,343.59,10.0,1546.16,243.22,Zeta Corp
ORD-102571,2024-02-22,2024-02-27,Central,Missouri,Consumer,Furniture,Chairs,Accessories Model 3 (Technology),3,310.45,-0.0,931.35,227.32,Zeta Solutions
ORD-102572,2022-09-28,2022-10-02,West,Oregon,Corporate,Technology,Storage,Furnishings Model 9 (Furniture),2,225.55,0.0,451.1,95.95,Alpha Enterprises
ORD-102573,2024-11-04,2024-11-05,Central,Texas,Home Office,Office Supplies,Binders,Labels Model 5 (Office Supplies),6,23.99,0.0,143.94,28.12,Lambda Corp
ORD-102574,2022-12-11,2022-12-12,South,Georgia,Home Office,Technology,Phones,Labels Model 10 (Office Supplies),1,424.99,10.0,382.49,78.4,Epsilon LLC
ORD-102575,2022-06-11,2022-06-13,West,Oregon,Consumer,Office Supplies,Art,Chairs Model 3 (Furniture),4,16.58,0.0,66.32,17.54,Zeta Enterprises
ORD-102576,2023-07-19,2023-07-28,East,New York,Corporate,Office Supplies,Paper,Machines Model 3 (Technology),6,15.0,0.0,90.0,32.18,Delta LLC
ORD-102577,2022-09-02,2022-09-04,Central,Texas,Home Office,Furniture,Tables,Paper Model 9 (Office Supplies),3,208.12,0.0,624.36,42.33,Gamma LLC
